Date,spot,vol,rate
6/11/2015,211.63,10.811,-0.005069424
6/12/2015,210.01,11.89938,1.12E-05
6/15/2015,209.11,13.52569,-0.005069427
6/16/2015,210.25,12.94081,-0.005069428
6/17/2015,210.59,12.7555,-0.005069423
6/18/2015,212.78,11.27638,-0.01013881
6/19/2015,210.81,12.36031,-0.005069426
6/22/2015,211.89,11.30388,-0.02027752
6/23/2015,212.04,10.72269,-0.02027753
6/24/2015,210.5,11.79263,-0.005069423
6/25/2015,209.86,12.35463,-0.02027747
6/26/2015,209.82,12.34213,-0.005069426
6/29/2015,205.42,16.4805,-0.01520819
6/30/2015,205.85,15.89769,-0.01013883
7/1/2015,207.5,14.23388,0.005069463
7/2/2015,207.31,14.95288,1.12E-05
7/6/2015,206.72,15.32238,1.12E-05
7/7/2015,208.02,14.58188,1.12E-05
7/8/2015,204.53,17.51931,0.01013897
7/9/2015,204.9,17.58513,0.01013897
7/10/2015,207.48,14.91388,0.01013896
7/13/2015,209.77,12.262,0.01013895
7/14/2015,210.68,11.5635,0.005069459
7/15/2015,210.61,11.48463,0.02027809
7/16/2015,212.3,10.395,0.02027808
7/17/2015,212.48,10.03069,0.02027805
7/20/2015,212.59,10.47413,0.02027804
7/21/2015,211.75,10.55431,0.02027803
7/22/2015,211.37,10.40131,0.03041738
7/23/2015,210.18,11.02731,0.03041735
7/24/2015,208,12.145,0.03041728
7/27/2015,206.79,13.89163,0.0354869
7/28/2015,209.33,11.85619,0.03041723
7/29/2015,210.77,10.88519,0.0456266
7/30/2015,210.82,10.58419,0.04055677
7/31/2015,210.5,10.7665,0.02027805
8/3/2015,209.79,11.14988,0.02027804
8/4/2015,209.38,11.56638,0.03548687
8/5/2015,210.07,11.1435,0.0457516
8/6/2015,208.35,12.26169,0.02541715
8/7/2015,207.95,12.021,0.02541709
8/10/2015,210.57,10.80569,0.01525015
8/11/2015,208.67,12.22638,0.03050056
8/12/2015,208.92,12.34288,0.05083531
8/13/2015,208.66,12.13413,0.04575155
8/14/2015,209.42,11.45481,0.0203336
8/17/2015,210.59,11.162,0.01525015
8/18/2015,209.98,11.88538,0.01016673
8/19/2015,208.32,13.02531,0.03548708
8/20/2015,203.97,16.9745,-0.005069424
8/21/2015,197.83,22.4795,0.00506946
8/24/2015,189.5,32.04831,0.01013895
8/25/2015,187.27,28.96313,0.02534761
8/26/2015,194.46,24.61088,0.02033365
8/27/2015,199.27,21.32081,1.12E-05
8/28/2015,199.28,20.903,0.005083349
8/31/2015,197.67,22.50438,1.12E-05
9/1/2015,191.77,25.8485,1.12E-05
9/2/2015,195.41,21.66363,0.005083352
9/3/2015,195.55,21.5835,0.005083351
9/4/2015,192.59,23.19013,1.12E-05
9/8/2015,197.43,20.72812,0.005083348
9/9/2015,194.79,22.03038,0.02541704
9/10/2015,195.85,20.898,0.01525017
9/11/2015,196.74,19.8925,0.0203336
9/14/2015,196.01,20.77031,0.005083349
9/15/2015,198.46,19.20613,0.01525014
9/16/2015,200.18,17.625,-0.005069423
9/17/2015,199.73,18.20488,-0.02534675
9/18/2015,195.45,19.53813,-0.02027751
9/21/2015,196.46,17.26519,-0.02027752
9/22/2015,193.91,19.64319,-0.02027753
9/23/2015,193.6,19.03669,-0.03558236
9/24/2015,192.9,20.66131,-0.0355824
9/25/2015,192.85,20.37519,-0.03049939
9/28/2015,188.01,24.02519,-0.02541626
9/29/2015,188.12,23.55469,-0.01524986
9/30/2015,191.63,21.88888,-0.02033302
10/1/2015,192.13,20.30038,-0.02541619
10/2/2015,195,18.74588,-0.03049939
10/5/2015,198.47,17.587,-0.02541626
10/6/2015,197.79,17.4755,-0.02033309
10/7/2015,199.41,16.55663,-0.005083312
10/8/2015,201.21,15.19731,-0.005083313
10/9/2015,201.33,14.70731,1.12E-05
10/12/2015,201.52,14.15919,1.12E-05
10/13/2015,200.25,15.41488,-0.005083317
10/14/2015,199.29,15.83681,-0.01524987
10/15/2015,202.35,13.88919,1.12E-05
10/16/2015,203.27,13.18438,0.03041728
10/19/2015,203.37,12.98569,0.07097539
10/20/2015,203.09,13.36481,0.1013951
10/21/2015,201.85,14.9045,1.12E-05
10/22/2015,205.26,12.66188,0.01016674
10/23/2015,207.51,12.40163,0.01016674
10/26/2015,207,13.19181,0.005083349
10/27/2015,206.6,13.355,1.12E-05
10/28/2015,208.95,12.51488,0.02541718
10/29/2015,208.83,12.71038,0.01016675
10/30/2015,207.93,12.96113,1.12E-05
11/2/2015,210.39,12.12413,-0.005083316
11/3/2015,211,12.15438,0.02033359
11/4/2015,210.36,13.15038,0.06608667
11/5/2015,210.15,12.82619,0.03050069
11/6/2015,210.04,12.29338,0.03050061
11/9/2015,208.08,14.06763,0.04575132
11/10/2015,208.56,13.191,0.05591846
11/11/2015,207.74,13.87031,0.07604609
11/12/2015,204.84,15.58388,0.07097594
11/13/2015,202.54,17.10588,0.02027805
11/16/2015,205.62,15.43919,0.02534763
11/17/2015,205.47,15.78119,0.04055655
11/18/2015,208.73,13.86163,0.05591906
11/19/2015,208.55,13.70919,0.04575155
11/20/2015,209.3108125,12.64369,0.04066775
11/23/2015,209.07,12.71813,0.04575132
11/24/2015,209.35,12.71681,0.0711697
11/25/2015,209.32,12.01881,0.1321795
11/27/2015,209.56,12.57513,0.1118416
11/30/2015,208.69,13.385,0.0915053
12/1/2015,210.68,12.05919,0.09658897
12/2/2015,208.529,13.36719,0.1830256
12/3/2015,205.61,15.17713,0.17794
12/4/2015,209.62,12.336,0.1677685
12/7/2015,208.35,13.29919,0.1931901
12/8/2015,206.949,14.73381,0.2033582
12/9/2015,205.34,16.29181,0.1875964
12/10/2015,205.87,16.15319,0.1673124
12/11/2015,201.88,19.6465,0.1267467
12/14/2015,202.9008125,18.85863,0.1115356
12/15/2015,205.0308125,17.58663,0.1419566
12/16/2015,208.03,14.82469,0.1881104
12/17/2015,204.86,16.27419,0.17794
12/18/2015,200.0208125,17.68063,0.1474309
12/21/2015,201.67,16.53013,0.1118412
12/22/2015,203.5,14.72619,0.1321772
12/23/2015,206.02,13.9245,0.1830256
12/24/2015,205.68,14.24831,0.1423466
12/28/2015,205.21,14.941,0.1118412
12/29/2015,207.4,13.92388,0.1220089
12/30/2015,205.93,14.69119,0.07117053
12/31/2015,203.87,15.616,0.1220098
1/4/2016,201.0191875,18.076,0.1677677
1/5/2016,201.36,17.2265,0.1982736
1/6/2016,198.82,18.69012,0.2078803
1/7/2016,194.05,21.95331,0.1926663
1/8/2016,191.923,22.84913,0.1926633
1/11/2016,192.11,20.91088,0.1875916
1/12/2016,193.6608125,19.88887,0.1926613
1/13/2016,188.83,22.20669,0.2135349
1/14/2016,191.93,20.97813,0.2084487
1/15/2016,187.81,22.922,0.1830211
1/19/2016,188.06,22.43381,0.1982736
1/20/2016,185.65,24.02781,0.2186108
1/21/2016,186.69,23.33819,0.2592996
1/22/2016,190.52,19.59719,0.249124
1/25/2016,187.64,21.424,0.2389526
1/26/2016,190.2,20.33719,0.2542055
1/27/2016,188.13,21.10638,0.2643868
1/28/2016,189.11,20.3995,0.2440439
1/29/2016,193.7208125,18.20981,0.2186147
2/1/2016,193.65,18.09981,0.1779366
2/2/2016,190.16,19.99113,0.1931891
2/3/2016,191.3,19.76931,0.2643868
2/4/2016,191.6,20.12263,0.2338737
2/5/2016,187.95,21.99281,0.2084451
2/8/2016,185.42,23.90363,0.2135286
2/9/2016,185.43,24.45719,0.2440358
2/10/2016,185.27,24.43163,0.2745577
2/11/2016,182.86,25.931,0.2592996
2/12/2016,186.63,23.01269,0.2491223
2/16/2016,189.78,21.168,0.2033582
2/17/2016,192.88,19.24738,0.2389494
2/18/2016,192.09,19.03881,0.2643849
2/19/2016,192,18.04463,0.254209
2/22/2016,194.78,16.80419,0.2643772
2/23/2016,192.32,18.29963,0.2491206
2/24/2016,193.2,18.269,0.2796432
2/25/2016,195.54,16.61738,0.2592996
2/26/2016,195.0891875,17.27269,0.2389541
2/29/2016,193.56,17.97812,0.2186134
3/1/2016,198.11,15.27219,0.2287815
3/2/2016,199,14.83119,0.2643868
3/3/2016,199.775,14.67738,0.2338737
3/4/2016,200.43,14.62913,0.2389541
3/7/2016,200.59,15.01488,0.2592922
3/8/2016,198.4,16.16881,0.2491206
3/9/2016,199.38,15.829,0.2643868
3/10/2016,199.54,15.57263,0.2592996
3/11/2016,202.76,14.07888,0.2643791
3/14/2016,202.5,14.23431,0.2643772
3/15/2016,202.17,14.27738,0.2491206
3/16/2016,203.34,12.99231,0.2694722
3/17/2016,204.63,12.48713,0.279641
3/18/2016,204.38,12.4635,0.2643791
3/21/2016,204.67,12.22119,0.2440374
3/22/2016,204.56,12.43469,0.2440358
3/23/2016,203.2091875,13.06869,0.2694722
3/24/2016,203.12,13.00413,0.2389541
3/28/2016,203.24,13.54788,0.1677677
3/29/2016,205.1208125,12.24638,0.127093
3/30/2016,206.02,11.64819,0.1169271
3/31/2016,205.52,12.24319,0.1677708
4/1/2016,206.92,11.25869,0.183022
4/4/2016,206.25,12.35738,0.1830211
4/5/2016,204.1891875,13.51913,0.1830201
4/6/2016,206.42,12.28788,0.1881104
4/7/2016,203.95,14.092,0.1931942
4/8/2016,204.4991875,13.6215,0.1881065
4/11/2016,204.020125,14.267,0.1982747
4/12/2016,205.92,12.95081,0.2033582
4/13/2016,208.0008125,11.78781,0.2084499
4/14/2016,208.01,11.88663,0.2084487
4/15/2016,207.78,11.61163,0.183022
4/18/2016,209.2391875,11.68,0.1525147
4/19/2016,209.9,11.37981,0.1626826
4/20/2016,210.1,11.58388,0.1779409
4/21/2016,208.97,12.18119,0.1881094
4/22/2016,208.97,11.52519,0.1779374
4/25/2016,208.61,12.35013,0.157599
4/26/2016,208.9191875,12.19331,0.152514
4/27/2016,209.35,11.98431,0.1677715
4/28/2016,207.4475,13.2335,0.1525172
4/29/2016,206.3308125,13.83781,0.1525153
5/2/2016,207.97,12.74,0.1220094
5/3/2016,206.1591875,13.70769,0.1372613
5/4/2016,205.01,14.30388,0.1779409
5/5/2016,204.97,14.10813,0.1881094
5/6/2016,205.72,13.2345,0.1982758
5/9/2016,205.8891875,12.88319,0.208444
5/10/2016,208.45,11.9565,0.238951
5/11/2016,206.5,12.79119,0.2491308
5/12/2016,206.56,12.6255,0.2440439
5/13/2016,204.76,13.15138,0.2186147
5/16/2016,206.78,12.39188,0.1931901
5/17/2016,204.8508125,13.21188,0.2084428
5/18/2016,204.91,13.595,0.2338752
5/19/2016,204.2,14.07038,0.2440439
5/20/2016,205.49,12.99369,0.2389541
5/23/2016,205.21,13.68838,0.2389526
5/24/2016,207.87,12.04488,0.238951
5/25/2016,209.28,11.41669,0.223705
5/26/2016,209.34,10.99319,0.1576017
5/27/2016,210.24,10.50488,0.2135286
5/31/2016,209.84,11.57669,0.1779357
6/1/2016,210.27,11.49538,0.2186199
6/2/2016,210.91,11.08331,0.1677708
6/3/2016,210.28,10.87669,0.1677685
6/6/2016,211.35,11.12688,0.1728521
6/7/2016,211.68,11.32931,0.1982736
6/8/2016,212.37,11.20381,0.1931952
6/9/2016,212.08,11.67813,0.2084487
6/10/2016,210.07,13.58719,0.183022
6/13/2016,208.4491875,16.2765,0.1982747
6/14/2016,208.04,16.26813,0.2135274
6/15/2016,207.75,16.07169,0.2186199
6/16/2016,208.37,15.43731,0.2237036
6/17/2016,206.52,16.59763,0.2135299
6/20/2016,207.85,15.20363,0.2135286
6/21/2016,208.44,15.43513,0.2186121
6/22/2016,208.1,17.72,0.2440456
6/23/2016,210.81,14.0285,0.2643849
6/24/2016,203.13,20.396,0.2287843
6/27/2016,199.6,20.41613,0.1982747
6/28/2016,203.1996875,16.22569,0.2033582
6/29/2016,206.66,14.18538,0.1779409
6/30/2016,209.475,12.94131,0.1677708
7/1/2016,209.9208125,12.21419,0.2236981
7/5/2016,208.41,13.27581,0.2236968
7/6/2016,209.66,12.76581,0.2643868
7/7/2016,209.526,12.55469,0.2694702
7/8/2016,212.65,10.70519,0.249124
7/11/2016,213.4,11.07938,0.2592922
7/12/2016,214.95,10.80581,0.2694603
7/13/2016,214.92,10.5845,0.2898143
7/14/2016,216.12,10.66981,0.2948975
7/15/2016,215.83,10.47131,0.2440391
7/18/2016,216.4091875,10.38763,0.2542073
7/19/2016,216.19,9.949813,0.2491206
7/20/2016,217.085,10.11563,0.2745577
7/21/2016,216.265,10.84038,0.2745557
7/22/2016,217.24,10.14581,0.2694643
7/25/2016,216.65,10.90538,0.2542073
7/26/2016,216.75,10.92319,0.2186121
7/27/2016,216.52,10.57931,0.2338752
7/28/2016,216.77,10.65831,0.1677708
7/29/2016,217.12,9.868188,0.1779374
8/1/2016,216.94,10.37831,0.1881056
8/2/2016,215.5491875,11.42369,0.2033582
8/3/2016,216.18,10.878,0.2535215
8/4/2016,216.4096875,10.37337,0.2281635
8/5/2016,218.18,9.362,0.2180174
8/8/2016,218.05,9.294688,0.2484417
8/9/2016,218.18,9.398688,0.2382981
8/10/2016,217.64,9.725188,0.2636644
8/11/2016,218.65,9.271625,0.2687339
8/12/2016,218.46,8.934125,0.2585856
8/15/2016,219.09,8.880188,0.2484417
8/16/2016,217.96,9.519688,0.2382981
8/17/2016,218.37,9.258688,0.2694722
8/18/2016,218.86,8.660625,0.2694702
8/19/2016,218.54,8.463875,0.2643791
8/22/2016,218.53,9.331,0.2389526
8/23/2016,218.97,9.430688,0.238951
8/24/2016,217.85,10.28213,0.2738076
8/25/2016,217.7,10.629,0.2636625
8/26/2016,217.29,10.71,0.2535145
8/29/2016,218.3608125,10.10688,0.2281578
8/30/2016,218,10.18263,0.212944
8/31/2016,217.38,10.62981,0.2687359
9/1/2016,217.39,10.75681,0.2484484
9/2/2016,218.37,9.279625,0.2433707
9/6/2016,219.0308125,9.204313,0.2332272
9/7/2016,219.01,9.203688,0.2433788
9/8/2016,218.51,9.653188,0.2383059
9/9/2016,213.28,14.5565,0.2281592
9/12/2016,216.34,12.03663,0.2129452
9/13/2016,213.23,14.94963,0.2028026
9/14/2016,213.15,15.08863,0.2287901
9/15/2016,215.28,13.40313,0.2033638
9/16/2016,213.37,13.29313,0.183022
9/19/2016,213.41,13.57381,0.1321776
9/20/2016,213.42,14.04619,0.1016729
9/21/2016,215.82,11.9315,0.1013968
9/22/2016,217.18,10.445,0.07604593
9/23/2016,215.99,10.81463,0.07604545
9/26/2016,214.24,12.69863,0.1013954
9/27/2016,215.57,11.538,0.1166054
9/28/2016,216.64,11.03469,0.1166077
9/29/2016,214.68,12.50981,0.09632634
9/30/2016,216.3,11.48788,0.1825219
10/3/2016,215.78,11.88619,0.2180161
10/4/2016,214.68,12.37319,0.253511
10/5/2016,215.63,11.94069,0.2535215
10/6/2016,215.78,11.97663,0.2383059
10/7/2016,215.04,12.49181,0.2382997
10/10/2016,216.16,12.34869,0.2382997
10/11/2016,213.43,14.1285,0.2382981
10/12/2016,213.71,14.31731,0.2491308
10/13/2016,213.01,14.98581,0.2440439
10/14/2016,213.12,14.3035,0.2440391
10/17/2016,212.38,14.48469,0.2186134
10/18/2016,213.71,13.72119,0.2236968
10/19/2016,214.28,13.00281,0.2332362
10/20/2016,213.88,12.3785,0.2281635
10/21/2016,213.98,12.10619,0.2332302
10/24/2016,214.89,11.45869,0.197733
10/25/2016,214.17,11.90819,0.2028026
10/26/2016,213.74,12.57813,0.2332377
10/27/2016,213.17,13.41231,0.1723839
10/28/2016,212.54,13.96713,0.1571697
10/31/2016,212.55,14.62231,0.1622396
11/1/2016,211.01,16.19431,0.1926623
11/2/2016,209.74,16.97619,0.228165
11/3/2016,208.78,18.25337,0.2230924
11/4/2016,208.55,18.94431,0.2383012
11/7/2016,213.15,15.28088,0.2585838
11/8/2016,214.11,15.09531,0.263653
11/9/2016,216.3791875,12.10131,0.2847287
11/10/2016,216.92,12.289,0.2898051
11/11/2016,216.42,12.17588,0.289805
11/14/2016,216.59,12.3845,0.2796325
11/15/2016,218.28,11.29731,0.2898005
11/16/2016,217.87,11.25419,0.3042377
11/17/2016,218.99,10.89581,0.278877
11/18/2016,218.5,10.48019,0.2737993
11/21/2016,220.15,9.950688,0.2585838
11/22/2016,220.58,9.993,0.2281564
11/23/2016,220.7,9.9685,0.3245223
11/25/2016,221.52,9.943188,0.3295853
11/28/2016,220.48,10.25088,0.289011
11/29/2016,220.91,10.17281,0.243369
11/30/2016,220.38,10.68419,0.36003
12/1/2016,219.57,11.20981,0.3194505
12/2/2016,219.68,11.02831,0.3143705
12/5/2016,221,9.617,0.289011
12/6/2016,221.7,9.519625,0.3295793
12/7/2016,224.6,9.855688,0.3610164
12/8/2016,225.15,10.23413,0.3660989
12/9/2016,226.51,9.444188,0.3813453
12/12/2016,226.25,10.25638,0.4016847
12/13/2016,227.76,11.12869,0.4321956
12/14/2016,225.88,11.07119,0.4767021
12/15/2016,226.81,10.05513,0.456404
12/16/2016,225.04,9.940688,0.4513144
12/19/2016,225.53,9.468375,0.4259476
12/20/2016,226.4,10.05381,0.4360868
12/21/2016,225.77,9.922125,0.4361181
12/22/2016,225.38,9.759188,0.4006048
12/23/2016,225.71,9.827188,0.4056593
12/27/2016,226.27,10.61269,0.4614478
12/28/2016,224.4,11.13288,0.4411909
12/29/2016,224.35,11.43138,0.3600264
12/30/2016,223.53,11.90763,0.4158034
1/3/2017,225.24,11.00481,0.4360868
1/4/2017,226.58,9.986188,0.4830952
1/5/2017,226.4,9.836625,0.4881757
1/6/2017,227.21,9.513125,0.4983295
1/9/2017,226.46,9.835313,0.4932362
1/10/2017,226.46,9.8375,0.5034023
1/11/2017,227.1,9.733375,0.496995
1/12/2017,226.53,9.671813,0.5122079
1/13/2017,227.05,9.2595,0.5121791
1/17/2017,226.25,9.835125,0.5020269
1/18/2017,226.75,9.74,0.4564097
1/19/2017,225.91,10.05419,0.4411856
1/20/2017,226.74,9.002688,0.4513144
1/23/2017,226.15,9.456,0.4513088
1/24/2017,227.6,8.94,0.4563755
1/25/2017,229.57,8.753188,0.4665559
1/26/2017,229.33,8.636375,0.4716229
1/27/2017,228.97,8.438625,0.4817498
1/30/2017,227.55,9.395813,0.4715985
1/31/2017,227.53,9.286,0.4614478
2/1/2017,227.62,9.022125,0.4868484
2/2/2017,227.77,9.218375,0.4716229
2/3/2017,229.34,8.426875,0.4766772
2/6/2017,228.93,8.832625,0.476671
2/7/2017,228.94,8.850625,0.5020269
2/8/2017,229.24,8.761375,0.496995
2/9/2017,230.6,8.5825,0.491915
2/10/2017,231.51,8.533313,0.4918952
2/13/2017,232.77,8.757625,0.486816
2/14/2017,233.7,8.451125,0.4969544
2/15/2017,234.92,9.224688,0.5122151
2/16/2017,234.72,9.003125,0.4969882
2/17/2017,235.09,8.714125,0.486816
2/21/2017,236.49,8.9675,0.4614478
2/22/2017,236.28,8.951813,0.4462638
2/23/2017,236.44,8.931875,0.375243
2/24/2017,236.74,8.654375,0.3752314
2/27/2017,237.11,9.386,0.4259476
2/28/2017,236.47,10.15338,0.4259427
3/1/2017,239.78,9.974188,0.4513368
3/2/2017,238.27,9.474313,0.4969882
3/3/2017,238.42,8.681875,0.532478
3/6/2017,237.71,8.916813,0.527397
3/7/2017,237,9.050625,0.5324625
3/8/2017,236.56,9.205313,0.4919217
3/9/2017,236.86,9.487375,0.4766958
3/10/2017,237.69,8.846125,0.6085768
3/13/2017,237.81,8.766625,0.669449
3/14/2017,236.9,9.281125,0.6592897
3/15/2017,238.95,8.768313,0.6796597
3/16/2017,238.48,8.2265,0.6745726
3/17/2017,237.03,8.368313,0.6796091
3/20/2017,236.77,8.711375,0.6795965
3/21/2017,233.73,10.1675,0.6897311
3/22/2017,234.28,10.393,0.7304091
3/23/2017,234.03,11.00338,0.7151698
3/24/2017,233.86,11.11938,0.7151278
3/27/2017,233.62,10.478,0.7201878
3/28/2017,235.32,9.330625,0.7252474
3/29/2017,235.54,9.172125,0.7405594
3/30/2017,236.29,9.264625,0.7354694
3/31/2017,235.74,9.737125,0.7252762
4/3/2017,235.33,9.490313,0.7151138
4/4/2017,235.48,9.554313,0.7303213
4/5/2017,234.78,10.26431,0.7608605
4/6/2017,235.44,10.0565,0.7659198
4/7/2017,235.2,10.44138,0.7557226
4/10/2017,235.34,11.83888,0.7506326
4/11/2017,235.06,12.36988,0.7556913
4/12/2017,234.03,12.613,0.7710113
4/13/2017,232.51,13.28688,0.7506481
4/17/2017,234.57,11.81863,0.7455584
4/18/2017,233.87,11.88081,0.7455432
4/19/2017,233.44,12.24231,0.7405594
4/20/2017,235.34,11.11463,0.7151698
4/21/2017,234.59,11.90419,0.7049794
4/24/2017,237.17,8.546625,0.7201878
4/25/2017,238.55,8.370313,0.6998785
4/26/2017,238.4,8.491813,0.7050339
4/27/2017,238.6,8.176,0.6847216
4/28/2017,238.08,8.223688,0.6593134
5/1/2017,238.68,8.012875,0.6339337
5/2/2017,238.77,8.284188,0.6643631
5/3/2017,238.48,8.283375,0.7304091
5/4/2017,238.76,8.067625,0.6897963
5/5/2017,239.7,8.0945,0.6745352
5/8/2017,239.66,7.503875,0.6897441
5/9/2017,239.44,7.755313,0.7049522
5/10/2017,239.87,7.783125,0.6898093
5/11/2017,239.38,8.350625,0.6694981
5/12/2017,238.98,8.471875,0.6593134
5/15/2017,240.3,8.182625,0.6795965
5/16/2017,240.08,7.9715,0.6998785
5/17/2017,235.82,11.89081,0.7050339
5/18/2017,236.77,10.45888,0.710095
5/19/2017,238.31,8.909625,0.6745352
5/22/2017,239.52,8.174,0.6491543
5/23/2017,240.05,8.043625,0.6694367
5/24/2017,240.61,7.730188,0.7456346
5/25/2017,241.76,7.366313,0.6948709
5/26/2017,241.71,7.202188,0.7201878
5/30/2017,241.5,7.7,0.7150998
5/31/2017,241.44,7.676375,0.8572996
6/1/2017,243.36,7.190625,0.8065225
6/2/2017,244.17,7.044,0.7963195
6/5/2017,243.99,7.017688,0.8013767
6/6/2017,243.21,7.835125,0.7962848
6/7/2017,243.66,7.755875,0.8014647
6/8/2017,243.78,7.345875,0.7760702
6/9/2017,243.41,7.482125,0.7912447
6/12/2017,243.36,7.825,0.8013767
6/13/2017,244.55,7.210625,0.8419548
6/14/2017,244.24,7.367625,0.8928333
6/15/2017,243.77,7.716625,0.8420519
6/16/2017,242.64,7.746625,0.8318436
6/19/2017,244.66,7.107375,0.8115259
6/20/2017,243.01,8.331,0.8013591
6/21/2017,242.95,8.644188,0.8369954
6/22/2017,242.84,8.301625,0.7659198
6/23/2017,243.13,7.937875,0.7404993
6/26/2017,243.29,7.757875,0.7760043
6/27/2017,241.33,9.099188,0.8470294
6/28/2017,243.49,8.018375,0.8826806
6/29/2017,241.35,9.189188,0.8319005
6/30/2017,241.8,8.833813,0.8369187
7/3/2017,242.21,9.010188,0.8977772
7/5/2017,242.77,8.636875,0.9588298
7/6/2017,240.55,9.9805,0.93342185
7/7/2017,242.11,8.670313,0.923198998
7/10/2017,242.37,8.593375,0.928250968
7/11/2017,242.19,8.602625,0.933302522
7/12/2017,244.01,7.937125,0.933445752
7/13/2017,244.42,7.521313,0.93342185
7/14/2017,245.56,7.260375,0.918123364
7/17/2017,245.53,7.386625,0.933326364
7/18/2017,245.66,7.483813,0.938377678
7/19/2017,246.99,7.486875,0.974060595
7/20/2017,247.1,7.412,0.968957901
7/21/2017,246.88,7.178375,0.968880713
7/24/2017,246.82,7.180188,0.968855023
7/25/2017,247.42,6.875313,0.973904669
7/26/2017,247.43,6.922875,1.004523516
7/27/2017,247.2,7.302313,0.994341969
7/28/2017,246.91,7.511875,0.984108627
7/31/2017,246.77,7.602688,0.97900635
8/1/2017,247.32,7.169188,0.968829274
8/2/2017,247.44,7.215188,0.99436909
8/3/2017,246.96,7.968625,0.982919037
8/4/2017,247.41,7.215813,0.980301619
8/7/2017,247.87,7.222125,0.976468503
8/8/2017,247.26,8.138313,0.978980064
8/9/2017,247.25,8.334813,0.995638311
8/10/2017,243.76,12.00388,1.001957417
8/11/2017,244.12,11.37219,0.97649461
8/14/2017,246.54,8.603688,0.930788696
8/15/2017,246.51,8.207375,0.930764973
8/16/2017,246.94,7.9055,0.963906646
8/17/2017,243.09,10.96138,0.949920475
8/18/2017,242.71,10.91419,0.940963805
8/21/2017,242.9,10.43488,0.925713301
8/22/2017,245.44,8.671688,0.933302522
8/23/2017,244.56,9.371188,0.971522093
8/24/2017,243.99,9.989125,0.979111373
8/25/2017,244.56,8.540313,0.975225687
8/28/2017,244.57,8.739188,0.981544197
8/29/2017,244.85,9.060625,0.971367
8/30/2017,246.01,8.535625,0.933445752
8/31/2017,247.49,7.620125,0.904232919
9/1/2017,247.84,7.098813,0.94220835
9/5/2017,246.06,8.612375,0.982786655
9/6/2017,246.9,8.175375,1.023563504
9/7/2017,246.87,8.150875,0.956266224
9/8/2017,246.58,8.467313,0.923198998
9/11/2017,249.21,7.032,0.944746077
9/12/2017,250.05,6.9105,0.961216271
9/13/2017,250.17,7.030188,0.972791374
9/14/2017,250.09,6.799688,0.979111373
9/15/2017,249.19,6.970313,0.95492214
9/18/2017,249.72,6.94,0.914293826
9/19/2017,249.97,7.224125,0.940915287
9/20/2017,250.06,7.0945,0.977868438
9/21/2017,249.39,7.521813,0.976573
9/22/2017,249.44,7.302,0.951115251
9/25/2017,248.93,7.972313,0.938401818
9/26/2017,249.08,7.623625,0.940915287
9/27/2017,250.05,7.541125,0.970252872
9/28/2017,250.35,7.194625,0.93976742
9/29/2017,251.23,6.968813,0.933350265
10/2/2017,252.32,7.0045,0.926982105
10/3/2017,252.86,7.130813,0.934571266
10/4/2017,253.16,6.794688,0.989291906
10/5/2017,254.66,6.5735,1.000688076
10/6/2017,254.37,6.555813,1.006923199
10/9/2017,253.95,7.507,1.006923199
10/10/2017,254.62,7.087,1.019584656
10/11/2017,255.02,6.958,1.009600759
10/12/2017,254.64,7.0805,0.94611311
10/13/2017,254.95,6.747125,0.943501651
10/16/2017,255.29,6.874125,0.943477273
10/17/2017,255.47,7.0985,0.933302522
10/18/2017,255.72,7.033313,0.968983591
10/19/2017,255.79,7.096688,0.979111373
10/20/2017,257.11,6.993313,0.981570601
10/23/2017,256.11,7.674875,0.989157856
10/24/2017,256.56,7.801875,0.989131033
10/25/2017,255.29,8.303125,0.989318728
10/26/2017,255.62,8.465875,0.974060595
10/27/2017,257.71,7.187813,0.961292207
10/30/2017,256.75,7.935,0.948577404
10/31/2017,257.15,7.5885,0.97139281
11/1/2017,257.49,7.582875,1.034988165
11/2/2017,257.59,7.760875,1.001957417
11/3/2017,258.45,6.899813,0.999336779
11/6/2017,258.85,6.960875,1.01199913
11/7/2017,258.67,7.546125,1.024660468
11/8/2017,259.11,7.532688,1.042604208
11/9/2017,258.17,7.970688,1.047651768
11/10/2017,258.09,8.720313,1.03740859
11/13/2017,258.33,8.707813,1.039916754
11/14/2017,257.73,8.649125,1.047501445
11/15/2017,256.44,9.6315,1.065453649
11/16/2017,258.62,8.0145,1.055267572
11/17/2017,257.86,7.717875,1.050099373
11/20/2017,258.3,7.3935,1.052607775
11/21/2017,259.99,6.403813,1.050039
11/22/2017,259.76,6.776188,1.141588211
11/24/2017,260.36,6.919,1.12624979
11/27/2017,260.23,6.949625,1.131291747
11/28/2017,262.87,7.653875,1.105875731
11/29/2017,262.71,8.323813,1.156859398
11/30/2017,265.01,9.689188,1.123815536
12/1/2017,264.46,8.988188,1.113557696
12/4/2017,264.14,8.692625,1.133830667
12/5/2017,263.19,8.509875,1.15156281
12/6/2017,263.24,8.262688,1.151780844
12/7/2017,264.07,7.739313,1.146666408
12/8/2017,265.51,7.303375,1.118634701
12/11/2017,266.31,6.978688,1.154137
12/12/2017,266.78,7.396875,1.174407
12/13/2017,266.75,7.548688,1.212724
12/14/2017,265.66,7.453375,1.199987769
12/15/2017,266.51,6.947688,1.232873797
